question_id,clean_text
q3724,tag_78
q4917,tag_86
q4201,tag_74
q4811,tag_98
q5153,tag_74
q4763,tag_78
q6376,tag_85
q4293,tag_85
q3672,tag_77
q6107,tag_119
q4204,tag_86
q5291,tag_80
q6426,tag_84
q4411,tag_84
q5973,tag_84
q4787,tag_80
q6346,tag_84
q5974,tag_84
q5083,tag_85
q5297,tag_80
q4676,tag_71
q5241,tag_119
q4351,tag_84
q5300,tag_98
q4669,tag_71
q10051,tag_78
q5597,tag_98
q4374,tag_98
q5999,tag_98
q4644,tag_71
q6520,tag_98
q4407,tag_98
q8670,tag_119
q9575,tag_119
q6535,tag_119
q4242,tag_86
q4808,tag_71
q5563,tag_84
q5985,tag_98
q4957,tag_74
q4874,tag_71
q4017,tag_80
q4927,tag_74
q6391,tag_77
q6023,tag_86
q6347,tag_80
q6012,tag_98
q8434,tag_74
q6006,tag_98
q4711,tag_83
q4686,tag_71
q4613,tag_78
q4608,tag_78
q3964,tag_83
q4549,tag_80
q4012,tag_106
q4801,tag_71
q3907,tag_78
q5633,tag_71
q4863,tag_71
q5880,tag_74
q5275,tag_119
q5962,tag_98
q4453,tag_84
q4273,tag_85
q6460,tag_71
q3722,tag_78
q6484,tag_85
q4419,tag_84
q6371,tag_85
q4259,tag_86
q4309,tag_98
q9603,tag_119
q5753,tag_74
q3766,tag_106
q6408,tag_77
q4772,tag_78
q9634,tag_78
q5578,tag_84
q6232,tag_85
q8680,tag_119
q4809,tag_83
q4357,tag_84
q5863,tag_80
q4640,tag_71
q5425,tag_78
q4286,tag_84
q5978,tag_80
q5552,tag_80
q5939,tag_71
q5905,tag_84
q5408,tag_78
q5555,tag_84
q4639,tag_71
q5986,tag_98
q4449,tag_84
q4086,tag_119
q4971,tag_74
q4685,tag_71
q9583,tag_119
q9646,tag_78
q4647,tag_71
q5913,tag_84
q5244,tag_119
q5838,tag_80
q4722,tag_71
q10054,tag_78
q3977,tag_83
q5263,tag_119
q6264,tag_85
q4270,tag_98
q8427,tag_74
q4015,tag_84
q5210,tag_74
q5378,tag_98
q4424,tag_84
q4226,tag_71
q4655,tag_71
q4551,tag_80
q3984,tag_71
q5169,tag_74
q9667,tag_78
q5018,tag_74
q4861,tag_71
q4888,tag_71
q3821,tag_86
q3800,tag_86
q4466,tag_98
q4930,tag_74
q4635,tag_71
q4400,tag_98
q3728,tag_78
q6229,tag_71
q5947,tag_84
q9651,tag_78
q4622,tag_84
q4850,tag_71
q4581,tag_84
q4253,tag_86
q4986,tag_74
q5938,tag_84
q5825,tag_74
q6001,tag_84
q3680,tag_85
q10043,tag_78
q10031,tag_78
q4858,tag_71
q4983,tag_74
q5606,tag_98
q4882,tag_71
q6079,tag_119
q6388,tag_85
q6370,tag_85
q7739,tag_167 tag_156 tag_177
q7738,tag_167 tag_168 tag_177
q7740,tag_167 tag_153 tag_177
q7737,tag_167 tag_149 tag_177
q9623,tag_78
q4738,tag_71
q5958,tag_84
q5598,tag_98
q4433,tag_98
q4623,tag_84
q6354,tag_84
q4889,tag_71
q4342,tag_86
q4885,tag_71
q7703,tag_155 tag_151 tag_177
q7705,tag_155 tag_169 tag_177
q7704,tag_155 tag_156 tag_177
q4361,tag_71
q5980,tag_98
q3760,tag_86
q3857,tag_74
q3749,tag_78
q3618,tag_74
q6004,tag_98
q5932,tag_84
q4737,tag_119
q4142,tag_119
q4229,tag_71
q10055,tag_78
q3712,tag_78
q6238,tag_71
q4628,tag_78
q6463,tag_86
q4745,tag_71
q3725,tag_78
q4741,tag_86
q4674,tag_71
q10025,tag_78
q5471,tag_86
q4379,tag_98
q9657,tag_78
q3711,tag_78
q4978,tag_74
q4460,tag_98
q5539,tag_98
q6434,tag_98
q3807,tag_86
q9647,tag_78
q5599,tag_84
q3771,tag_86
q6273,tag_74
q4679,tag_71
q3789,tag_86
q8431,tag_74
q5561,tag_84
q5668,tag_119
q4420,tag_84
q8466,tag_74
q6247,tag_84
q5085,tag_71
q5364,tag_78
q5565,tag_84
q4678,tag_71
q4016,tag_78
q4381,tag_98
q9616,tag_119
q4456,tag_84
q5023,tag_74
q5993,tag_98
q3663,tag_74
q4118,tag_86
q4899,tag_78
q5852,tag_84
q4673,tag_71
q4409,tag_98
q4075,tag_119
q3834,tag_86
q8430,tag_74
q4412,tag_98
q1544,tag_54 tag_181 tag_182
q1543,tag_53 tag_181 tag_182
q1542,tag_53 tag_181 tag_182
q4382,tag_98
q4254,tag_86
q5235,tag_119
q3623,tag_74
q4088,tag_119
q4005,tag_71
q6137,tag_119
q5119,tag_74
q3863,tag_74
q4501,tag_74
q4690,tag_71
q3891,tag_74
q6239,tag_78
q4634,tag_71
q4703,tag_71
q4372,tag_98
q4365,tag_71
q5209,tag_74
q6275,tag_74
q10013,tag_78
q5728,tag_74
q3708,tag_78
q6105,tag_119
q4643,tag_71
q4663,tag_71
q4976,tag_74
q4942,tag_74
q4694,tag_71
q4671,tag_71
q3904,tag_71
q3987,tag_71
q8432,tag_74
q4418,tag_98
q4404,tag_98
q3880,tag_74
q4670,tag_71
q4890,tag_71
q4692,tag_71
q5088,tag_74
q4664,tag_71
q10046,tag_78
q9630,tag_78
q9633,tag_78
q4855,tag_71
q5356,tag_78
q4637,tag_71
q5877,tag_74
q3616,tag_74
q4049,tag_78
q5134,tag_74
q6726,tag_74
q4940,tag_74
q4666,tag_71
q6167,tag_71
q4227,tag_71
q6449,tag_74
q4880,tag_71
q4667,tag_71
q5811,tag_74
q5143,tag_74
q5138,tag_74
q5005,tag_74
q4234,tag_71
q4946,tag_74
q6285,tag_74
q4217,tag_71
q4148,tag_74
q4887,tag_71
q6492,tag_71
q5382,tag_71
q5383,tag_71
q4349,tag_71
q4636,tag_71
q4716,tag_71
q4862,tag_71
q4641,tag_71
q3856,tag_74
q3627,tag_74
q4859,tag_71
q5891,tag_74
q4654,tag_71
q4642,tag_71
q5884,tag_74
q3619,tag_74
q3881,tag_74
q8407,tag_74
q5123,tag_74
q6291,tag_74
q8437,tag_74
q5148,tag_74
q8479,tag_74
q4962,tag_74
q5881,tag_74
q4585,tag_74
q8465,tag_74
q8428,tag_74
q8446,tag_74
q4932,tag_74
q5145,tag_74
q8449,tag_74
q8442,tag_74
q8435,tag_74
q4958,tag_74
q8447,tag_74
q5006,tag_74
q5822,tag_74
q5155,tag_74
q5127,tag_74
q4938,tag_74
q5090,tag_74
q5002,tag_74
q4898,tag_74
q3651,tag_74
q6300,tag_74
q4963,tag_74
q3893,tag_74
q8419,tag_74
q5146,tag_74
q5794,tag_74
q3630,tag_74
q3660,tag_74
q3993,tag_74
q6341,tag_74
q5158,tag_74
q4995,tag_74
q4951,tag_74
q5207,tag_74
q4979,tag_74
q5800,tag_74
q3661,tag_74
q3652,tag_74
q6299,tag_74
q5008,tag_74
q6729,tag_74
q5137,tag_74
q4935,tag_74
q8475,tag_74
q4584,tag_74
q5620,tag_74
q4587,tag_74
q5156,tag_74
q6270,tag_74
q5154,tag_74
q8478,tag_74
q3648,tag_74
q6734,tag_74
q3657,tag_74
q3653,tag_74
q5217,tag_74
q5162,tag_74
q4972,tag_74
q6342,tag_74
q5159,tag_74
q8488,tag_74
q4997,tag_74
q5204,tag_74
q8483,tag_74
q8421,tag_74
q6304,tag_74
q6286,tag_74
q8441,tag_74
q4975,tag_74
q5171,tag_74
q8424,tag_74
q5132,tag_74
q4981,tag_74
q3864,tag_74
q5752,tag_74
q8413,tag_74
q8459,tag_74
q5193,tag_74
q5192,tag_74
q3876,tag_74
q5797,tag_74
q5013,tag_74
q6271,tag_74
q5816,tag_74
q5009,tag_74
q3870,tag_74
q5729,tag_74
q5164,tag_74
q5172,tag_74
q3994,tag_74
q4994,tag_74
q5183,tag_74
q5021,tag_74
q5180,tag_74
q4955,tag_74
q5801,tag_74
q5876,tag_74
q3887,tag_74
q5872,tag_74
q8433,tag_74
q5012,tag_74
q4274,tag_74
q4164,tag_74
q4960,tag_74
q3988,tag_74
q3664,tag_74
q5871,tag_74
q5202,tag_74
q8444,tag_74
q5199,tag_74
q5755,tag_74
q3654,tag_74
q8397,tag_74
q5608,tag_74
q5887,tag_74
q6248,tag_74
q6289,tag_74
q8472,tag_74
q5001,tag_74
q8448,tag_74
q3607,tag_74
q5810,tag_74
q4779,tag_74
q8489,tag_74
q5130,tag_74
q6464,tag_74
q4945,tag_74
q3608,tag_74
q5011,tag_74
q5827,tag_74
q5212,tag_74
q5205,tag_74
q6277,tag_74
q5181,tag_74
q6236,tag_74
q5631,tag_74
q3849,tag_74
q4278,tag_74
q8490,tag_74
q8476,tag_74
q4993,tag_74
q5017,tag_74
q5000,tag_74
q5817,tag_74
q5147,tag_74
q5873,tag_74
q5799,tag_74
q5184,tag_74
q3883,tag_74
q5814,tag_74
q3615,tag_74
q8485,tag_74
q6296,tag_74
q1412,tag_52 tag_183 tag_184
q1410,tag_54 tag_183 tag_184
q1411,tag_52 tag_183 tag_184
q2133,tag_53 tag_183 tag_182
q2135,tag_54 tag_183 tag_182
q2134,tag_52 tag_183 tag_182
q7277,tag_167 tag_168 tag_177
q7278,tag_167 tag_156 tag_177
q7096,tag_155 tag_148 tag_177
q7097,tag_155 tag_156 tag_177
q7098,tag_155 tag_149 tag_177
q7099,tag_155 tag_169 tag_177
q7776,tag_155 tag_148 tag_177
q7777,tag_155 tag_156 tag_177
q7106,tag_167 tag_148 tag_177
q7107,tag_167 tag_168 tag_177
q7774,tag_146 tag_149 tag_177
q7773,tag_146 tag_149 tag_177
q7775,tag_146 tag_150 tag_177
q7558,tag_167 tag_168 tag_177
q7557,tag_167 tag_149 tag_177
q8335,tag_146 tag_147 tag_179 tag_176 tag_151 tag_176
q8334,tag_146 tag_147 tag_179 tag_176 tag_150 tag_176
q8333,tag_146 tag_147 tag_179 tag_176 tag_149 tag_176
q8336,tag_146 tag_147 tag_179 tag_176 tag_149 tag_176
q8332,tag_146 tag_147 tag_179 tag_176 tag_148 tag_176
q7784,tag_155 tag_149 tag_177
q7783,tag_155 tag_148 tag_177
q7286,tag_167 tag_156 tag_177
q7285,tag_167 tag_168 tag_177
q7322,tag_159 tag_169 tag_177
q7320,tag_159 tag_153 tag_177
q7319,tag_159 tag_149 tag_177
q7321,tag_159 tag_156 tag_177
q7564,tag_155 tag_149 tag_177
q7565,tag_155 tag_153 tag_177
q7563,tag_155 tag_148 tag_177
q7566,tag_155 tag_169 tag_177
q7430,tag_146 tag_179 tag_177 tag_153 tag_177
q7431,tag_146 tag_179 tag_177 tag_153 tag_177
q7785,tag_146 tag_153 tag_177
q7787,tag_146
q7786,tag_146 tag_153 tag_177
q7720,tag_167 tag_168 tag_177
q7717,tag_167 tag_148 tag_177
q7719,tag_167 tag_153 tag_177
q7718,tag_167 tag_149 tag_177
q8028,tag_167 tag_156 tag_177
q8027,tag_167 tag_148 tag_177
q8026,tag_167 tag_153 tag_177
q8029,tag_167 tag_168 tag_177
q7103,tag_167 tag_168 tag_177
q7102,tag_167 tag_149 tag_177
q7590,tag_159 tag_169 tag_177
q7589,tag_159 tag_150 tag_177
q7588,tag_159 tag_153 tag_177
q7587,tag_159 tag_148 tag_177
q7681,tag_159 tag_148 tag_177
q7682,tag_159 tag_150 tag_177
q7126,tag_167 tag_168 tag_177
q7125,tag_167 tag_149 tag_177
q7567,tag_170 tag_153 tag_177
q7569,tag_170 tag_153 tag_177
q7570,tag_170 tag_169 tag_177
q7568,tag_170 tag_153 tag_177
q8007,tag_167 tag_153 tag_177
q8008,tag_167 tag_156 tag_177
q8009,tag_167 tag_168 tag_177
q8006,tag_167 tag_149 tag_177
q7401,tag_167 tag_150 tag_177
q7398,tag_167 tag_148 tag_177
q7399,tag_167 tag_153 tag_177
q7400,tag_167 tag_168 tag_177
q7166,tag_157 tag_179 tag_177 tag_149 tag_177
q7165,tag_157 tag_179 tag_177 tag_153 tag_177
q7233,tag_146 tag_156 tag_177
q7232,tag_146 tag_150 tag_177
q7231,tag_146 tag_148 tag_177
q7561,tag_167 tag_149 tag_177
q7562,tag_167 tag_168 tag_177
q8242,tag_155 tag_158 tag_148 tag_176
q8245,tag_155 tag_158 tag_149 tag_176
q8244,tag_155 tag_158 tag_149 tag_176
q8243,tag_155 tag_158 tag_151 tag_176
q8246,tag_155 tag_158 tag_149 tag_176
q7467,tag_167 tag_168 tag_177
q7468,tag_167 tag_149 tag_177
q7162,tag_146 tag_148 tag_177
q7164,tag_146 tag_149 tag_177
q7163,tag_146 tag_153 tag_177
q7115,tag_167 tag_168 tag_177
q7114,tag_167 tag_153 tag_177
q7653,tag_146 tag_153 tag_177
q7654,tag_146 tag_149 tag_177
q7235,tag_155 tag_149 tag_177
q7234,tag_155 tag_153 tag_177
q7750,tag_167 tag_149 tag_177
q7749,tag_167 tag_168 tag_177
q7639,tag_146 tag_153 tag_177
q7638,tag_146 tag_153 tag_177
q7637,tag_146 tag_150 tag_177
q7033,tag_159 tag_169 tag_177
q7032,tag_159 tag_153 tag_177
q7031,tag_159 tag_156 tag_177
q7030,tag_159 tag_148 tag_177
q8042,tag_157 tag_179 tag_177 tag_149 tag_177
q8041,tag_157 tag_179 tag_177 tag_148 tag_177
q7811,tag_159 tag_179 tag_177 tag_148 tag_177
q7812,tag_159 tag_179 tag_177 tag_153 tag_177
q7814,tag_159 tag_150 tag_177
q7813,tag_159 tag_149 tag_177
q7766,tag_155 tag_156 tag_177
q7765,tag_155 tag_148 tag_177
q7743,tag_167 tag_168 tag_177
q7744,tag_167 tag_153 tag_177
q7167,tag_152 tag_149 tag_177
q7168,tag_152 tag_153 tag_177
q7441,tag_159 tag_150 tag_177
q7440,tag_159 tag_153 tag_177
q7130,tag_167 tag_179 tag_177 tag_153 tag_177
q7129,tag_167 tag_179 tag_177 tag_168 tag_177
q7988,tag_146 tag_158 tag_162 tag_153 tag_178
q7992,tag_146 tag_158 tag_162 tag_156 tag_178
q7990,tag_146 tag_158 tag_162 tag_153 tag_178
q7989,tag_146 tag_158 tag_162 tag_149 tag_178
q7991,tag_146 tag_158 tag_162 tag_149 tag_178
q8038,tag_155 tag_148 tag_177
q8039,tag_155 tag_149 tag_177
q8040,tag_155 tag_150 tag_177
q7443,tag_155 tag_179 tag_177 tag_149 tag_177
q7444,tag_155 tag_179 tag_177 tag_150 tag_177
q7442,tag_155 tag_179 tag_177 tag_148 tag_177
q7128,tag_167 tag_168 tag_177
q7127,tag_167 tag_149 tag_177
q7110,tag_167 tag_179 tag_177 tag_153 tag_177
q7111,tag_167 tag_179 tag_177 tag_168 tag_177
q7673,tag_159 tag_153 tag_177
q7674,tag_159 tag_149 tag_177
q7630,tag_146 tag_149 tag_177
q7631,tag_146 tag_149 tag_177
q7432,tag_159 tag_148 tag_177
q7433,tag_159 tag_149 tag_177
q7747,tag_167 tag_168 tag_177
q7748,tag_167 tag_149 tag_177
q7230,tag_155 tag_149 tag_177
q7229,tag_155 tag_148 tag_177
q7100,tag_167 tag_148 tag_177
q7101,tag_167 tag_149 tag_177
q7651,tag_146 tag_153 tag_177
q7652,tag_146 tag_153 tag_177
q7746,tag_167 tag_153 tag_177
q7745,tag_167 tag_168 tag_177
q7693,tag_155 tag_156 tag_177
q7692,tag_155 tag_150 tag_177
q7691,tag_155 tag_148 tag_177
q17152,tag_120
q17200,tag_71
q17362,tag_85
q17394,tag_85
q17179,tag_98
q17071,tag_85
q17268,tag_76
q17133,tag_98
q17094,tag_74
q17131,tag_71
q17316,tag_86
q17100,tag_81
q17150,tag_78
q17158,tag_133
q17108,tag_107
q17176,tag_74
q17371,tag_98
q17188,tag_83
q17208,tag_133
q17212,tag_83
q17363,tag_71
q17172,tag_76
q17147,tag_86
q17136,tag_85
q17092,tag_92
q17253,tag_86
q17297,tag_98
q17320,tag_86
q17221,tag_74
q17387,tag_92
q17351,tag_71
q17226,tag_120
q17088,tag_86
q17359,tag_98
q17064,tag_116
q17235,tag_119
q17307,tag_76
q17392,tag_77
q17102,tag_88
q17238,tag_71
q17074,tag_77
q17266,tag_85
q17223,tag_86
q17180,tag_83
q17145,tag_76
q17148,tag_83
q17197,tag_77
q17242,tag_85
q17139,tag_86
q17256,tag_86
q17343,tag_86
q17321,tag_74
q17166,tag_72
q17344,tag_74
q17225,tag_98
q17043,tag_85
q17164,tag_83
q17282,tag_74
q17237,tag_77
q17192,tag_88
q17146,tag_119
q17049,tag_77
q17292,tag_105
q17087,tag_72
q17168,tag_77
q17324,tag_80
q17273,tag_133
q17095,tag_83
q17090,tag_74
q17338,tag_98
q17061,tag_133
q17128,tag_83
q17116,tag_74
q17060,tag_98
q17059,tag_77
q17299,tag_83
q17352,tag_76
q17291,tag_119
q17257,tag_83
q17341,tag_107
q17336,tag_71
q17058,tag_83
q17314,tag_71
q17204,tag_77
q17275,tag_77
q17391,tag_133
q17334,tag_76
q17210,tag_72
q17382,tag_107
q17368,tag_88
q17330,tag_71
q17339,tag_74
q17080,tag_83
q17195,tag_74
q17155,tag_83
q17255,tag_74
q17067,tag_76
q17240,tag_76
q17337,tag_77
q17183,tag_105
q17370,tag_74
q17055,tag_76
q17361,tag_77
q17182,tag_76
q17304,tag_76
q17219,tag_76
q17078,tag_85
q17263,tag_83
q17141,tag_71
q17154,tag_74
q17356,tag_135
q17105,tag_133
q17288,tag_74
q17122,tag_83
q17187,tag_80
q17276,tag_119
q17374,tag_71
q17261,tag_74
q17142,tag_105
q17056,tag_71
q17085,tag_85
q17068,tag_77
q17398,tag_90
q17220,tag_86
q17353,tag_77
q17072,tag_98
q17327,tag_77
q17239,tag_74
q17063,tag_85
q17281,tag_138
q17395,tag_88
q17333,tag_83
q17271,tag_133
q17084,tag_75
q17099,tag_76
q17103,tag_83
q17189,tag_109
q17296,tag_77
q17222,tag_88
q17101,tag_85
q17246,tag_78
q17199,tag_83
q17251,tag_71
q17213,tag_71
q17347,tag_71
q17104,tag_86
q17209,tag_113
q17216,tag_83
q17298,tag_83
q17342,tag_76
q17065,tag_78
q17305,tag_76
q17346,tag_83
q17295,tag_71
q17331,tag_77
q17130,tag_77
q17258,tag_98
q17378,tag_76
q17589,tag_85
q17413,tag_83
q17311,tag_98
q17422,tag_130
q17388,tag_74
q17588,tag_105
q17169,tag_71
q17284,tag_71
q17053,tag_83
q17279,tag_144
q17581,tag_92
q17591,tag_74
q17367,tag_77
q17565,tag_71
q17418,tag_77
q17419,tag_83
q17566,tag_74
q17153,tag_74
q17123,tag_98
q17205,tag_76
q17586,tag_120
q17415,tag_76
q17580,tag_77
q17329,tag_74
q17585,tag_85
q17322,tag_71
q17086,tag_133
q17577,tag_133
q17381,tag_77
q17211,tag_78
q17582,tag_85
q17569,tag_138
q17134,tag_85
q17420,tag_85
q17328,tag_119
q17138,tag_76
q17572,tag_86
q17416,tag_105
q17417,tag_135
q17414,tag_74
q17163,tag_80
q17230,tag_76
q17575,tag_77
q17366,tag_105
q17590,tag_76
q17050,tag_98
q17126,tag_133
q17272,tag_77
q17592,tag_71
q17160,tag_77
q17132,tag_85
q17076,tag_74
q17323,tag_133
q17397,tag_74
q17227,tag_83
q17151,tag_77
q17206,tag_85
q17332,tag_119
q17178,tag_85
q17384,tag_86
q17052,tag_119
q17075,tag_71
q17097,tag_71
q17265,tag_77
q17093,tag_77
q17274,tag_85
q2151,tag_56 tag_183 tag_182
q2153,tag_55 tag_183 tag_182
q2152,tag_52 tag_183 tag_182
q364,tag_30 tag_34 tag_42 tag_183 tag_182
q117,tag_10 tag_7 tag_181
q1571,tag_52 tag_185 tag_181 tag_183
q1570,tag_57 tag_185 tag_181 tag_183
q1569,tag_53 tag_185 tag_181 tag_183
q817,tag_30 tag_34 tag_35 tag_184 tag_183
q460,tag_24 tag_43 tag_181 tag_182
q978,tag_30 tag_34 tag_35 tag_183 tag_182
q211,tag_28 tag_29 tag_181 tag_183
q535,tag_34 tag_35 tag_183 tag_184
q1023,tag_24 tag_33 tag_185 tag_183
q1025,tag_38 tag_39 tag_183 tag_185
q1978,tag_54 tag_181 tag_184
q1979,tag_54 tag_181 tag_184
q1977,tag_53 tag_181 tag_184
q1717,tag_58 tag_183 tag_184
q1716,tag_52 tag_183 tag_184
q1718,tag_54 tag_183 tag_184
q8117,tag_1 tag_2 tag_179 tag_183
q282,tag_38 tag_39 tag_181 tag_183
q8141,tag_18 tag_7 tag_181
q50,tag_17 tag_7 tag_179 tag_182
q1307,tag_31 tag_32 tag_185 tag_181
q8066,tag_8 tag_2 tag_184
q533,tag_30 tag_28 tag_29 tag_184 tag_185
q228,tag_183 tag_185 tag_24 tag_26
q972,tag_24 tag_43 tag_182 tag_183
q258,tag_46 tag_47 tag_184 tag_182
q517,tag_24 tag_25 tag_185 tag_181
q1226,tag_46 tag_47 tag_183 tag_185
q860,tag_24 tag_48 tag_181 tag_185
q1848,tag_56 tag_182 tag_183
q1849,tag_52 tag_182 tag_183
q1850,tag_58 tag_182 tag_183
q2207,tag_54 tag_181 tag_185
q2206,tag_58 tag_181 tag_185
q2205,tag_52 tag_181 tag_185
q8159,tag_6 tag_7 tag_183
q272,tag_31 tag_32 tag_184 tag_183
q1933,tag_57 tag_182 tag_183
q1934,tag_55 tag_182 tag_183
q1932,tag_52 tag_182 tag_183
q293,tag_24 tag_40 tag_181 tag_182
q138,tag_10 tag_7 tag_179 tag_182
q1191,tag_179 tag_46 tag_47 tag_181 tag_183
q548,tag_30 tag_24 tag_43 tag_182 tag_184
q8138,tag_8 tag_2 tag_182
q907,tag_24 tag_25 tag_181 tag_184
q465,tag_28 tag_29 tag_181 tag_184
q700,tag_179 tag_24 tag_50 tag_183 tag_181
q2419,tag_179 tag_52 tag_185 tag_181
q2418,tag_56 tag_185 tag_181
q2420,tag_52 tag_185 tag_181
q155,tag_10 tag_7 tag_182
q148,tag_14 tag_2 tag_182
q966,tag_36 tag_37 tag_182 tag_181
q930,tag_30 tag_31 tag_32 tag_183 tag_182
q1074,tag_28 tag_29 tag_182 tag_183
q804,tag_34 tag_35 tag_184 tag_181
q2013,tag_53 tag_182 tag_183
q2015,tag_54 tag_182 tag_183
q2014,tag_52 tag_182 tag_183
q1136,tag_34 tag_35 tag_181 tag_184
q407,tag_181 tag_184 tag_34 tag_35
q1264,tag_30 tag_34 tag_35 tag_183 tag_182
q859,tag_28 tag_29 tag_183 tag_181
q1498,tag_53 tag_183 tag_182 tag_181
q1499,tag_54 tag_183 tag_182 tag_181
q1497,tag_56 tag_183 tag_182 tag_181
q302,tag_184 tag_183 tag_31 tag_32
q354,tag_30 tag_38 tag_39 tag_181 tag_183
q1960,tag_52 tag_184 tag_183
q1961,tag_54 tag_184 tag_183
q1959,tag_179 tag_53 tag_184 tag_183
q1896,tag_52 tag_185 tag_183
q1897,tag_52 tag_185 tag_183
q1898,tag_54 tag_185 tag_183
q2291,tag_55 tag_183 tag_184
q2290,tag_58 tag_183 tag_184
q2289,tag_179 tag_52 tag_183 tag_184
q1526,tag_55 tag_184 tag_183
q1524,tag_54 tag_184 tag_183
q1525,tag_58 tag_184 tag_183
q697,tag_30 tag_34 tag_42 tag_181 tag_184
q821,tag_34 tag_35 tag_184 tag_181
q234,tag_23 tag_24 tag_25 tag_185 tag_181
q450,tag_34 tag_42 tag_185 tag_181
q872,tag_27 tag_36 tag_37 tag_183 tag_184
q2000,tag_58 tag_183 tag_184
q1999,tag_54 tag_183 tag_184
q1998,tag_53 tag_183 tag_184
q1721,tag_55 tag_185 tag_181
q1719,tag_52 tag_185 tag_181
q1720,tag_58 tag_185 tag_181
q3322,tag_69 tag_52 tag_183
q3323,tag_69 tag_52 tag_183
q3321,tag_69 tag_58 tag_183
q1872,tag_53 tag_182 tag_183
q1873,tag_57 tag_182 tag_183
q1874,tag_52 tag_182 tag_183
q1909,tag_53 tag_183 tag_185
q1908,tag_56 tag_183 tag_185
q1910,tag_55 tag_183 tag_185
q2082,tag_56 tag_183 tag_182
q2083,tag_52 tag_183 tag_182
q2084,tag_54 tag_183 tag_182
q2696,tag_69 tag_179 tag_52 tag_185
q2695,tag_69 tag_179 tag_54 tag_185
q2694,tag_69 tag_179 tag_56 tag_185
q969,tag_24 tag_40 tag_182 tag_183
q1640,tag_52 tag_181 tag_185
q1638,tag_53 tag_181 tag_185
q1639,tag_56 tag_181 tag_185
q2947,tag_66 tag_53 tag_183
q2946,tag_66 tag_56 tag_183
q2948,tag_66 tag_52 tag_183
q2770,tag_62 tag_52 tag_182
q2769,tag_62 tag_56 tag_182
q2771,tag_62 tag_55 tag_182
q1272,tag_34 tag_35 tag_184 tag_183
q617,tag_30 tag_31 tag_32 tag_183 tag_181
q765,tag_31 tag_32 tag_183 tag_185
q934,tag_23 tag_24 tag_33 tag_183 tag_184
q2039,tag_57 tag_184 tag_183
q2037,tag_56 tag_184 tag_183
q2038,tag_52 tag_184 tag_183
q1401,tag_53 tag_185 tag_183
q1402,tag_52 tag_185 tag_183
q1403,tag_54 tag_185 tag_183
q3309,tag_60 tag_52 tag_182
q3311,tag_60 tag_54 tag_182
q3310,tag_60 tag_58 tag_182
q1386,tag_24 tag_43 tag_183 tag_184
q1293,tag_24 tag_43 tag_185 tag_183
q2599,tag_60 tag_57 tag_181
q2598,tag_60 tag_56 tag_181
q2600,tag_60 tag_54 tag_181
q893,tag_30 tag_34 tag_42 tag_184 tag_183
q257,tag_30 tag_36 tag_37 tag_181 tag_183
q865,tag_38 tag_39 tag_183 tag_185
q3585,tag_66 tag_56 tag_182
q3586,tag_66 tag_52 tag_182
q3587,tag_66 tag_52 tag_182
q675,tag_24 tag_25 tag_182 tag_183
q2312,tag_58 tag_183 tag_182
q2311,tag_52 tag_183 tag_182
q2310,tag_53 tag_183 tag_182
q3583,tag_64 tag_56 tag_182
q3584,tag_64 tag_52 tag_182
q3582,tag_64 tag_56 tag_182
q2360,tag_54 tag_184 tag_181
q2358,tag_52 tag_184 tag_181
q2359,tag_53 tag_184 tag_181
q3085,tag_64 tag_179 tag_58 tag_184
q3084,tag_64 tag_179 tag_56 tag_184
q3086,tag_64 tag_179 tag_55 tag_184
q2788,tag_59 tag_58 tag_182
q2787,tag_59 tag_56 tag_182
q2789,tag_59 tag_54 tag_182
q17645,tag_31 tag_32 tag_182 tag_181
q17654,tag_34 tag_42 tag_181 tag_182
q17707,tag_56 tag_182 tag_181 tag_184
q17709,tag_52 tag_182 tag_181 tag_184
q17708,tag_52 tag_182 tag_181 tag_184
q17473,tag_64 tag_52 tag_184
q17471,tag_64 tag_56 tag_184
q17472,tag_64 tag_52 tag_184
q17635,tag_28 tag_29 tag_183 tag_181
q17562,tag_146 tag_164 tag_165 tag_196 tag_178
q17560,tag_146 tag_164 tag_165 tag_148 tag_178
q17561,tag_146 tag_164 tag_165 tag_196 tag_178
q17563,tag_146 tag_164 tag_165 tag_149 tag_178
q17564,tag_146 tag_164 tag_165 tag_151 tag_178
q17424,tag_146 tag_164 tag_153 tag_176
q17426,tag_146 tag_164 tag_153 tag_176
q17425,tag_146 tag_164 tag_196 tag_176
q17423,tag_146 tag_164 tag_153 tag_176
q17427,tag_146 tag_164 tag_156 tag_176
q17488,tag_88
q17486,tag_76
q17489,tag_134
q17487,tag_143
q17491,tag_77
q17493,tag_80
q17490,tag_119
q17492,tag_143
q17500,tag_112
q17499,tag_134
q17501,tag_143
q17498,tag_76
q17497,tag_143
q17494,tag_76
q17495,tag_219
q17496,tag_86
q17511,tag_167 tag_168 tag_177
q17512,tag_167 tag_150 tag_177
q17453,tag_155 tag_158 tag_175 tag_153 tag_178
q17454,tag_155 tag_158 tag_175 tag_150 tag_178
q17452,tag_155 tag_158 tag_175 tag_196 tag_178
q17455,tag_155 tag_158 tag_175 tag_196 tag_178
q17451,tag_155 tag_158 tag_175 tag_151 tag_178
q17524,tag_152 tag_148 tag_177
q17526,tag_152 tag_153 tag_177
q17525,tag_152 tag_150 tag_177
